"No.","Time","Source","Destination","Protocol","Length","Info"
"14059","2017-07-31 12:54:51.734381","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"14060","2017-07-31 12:54:51.735023","10.8.227.69","34.211.247.9","TCP","55","[TCP Keep-Alive] 58109  >  443 [ACK] Seq=2998 Ack=6493 Win=66304 Len=1"
"14061","2017-07-31 12:54:51.735062","10.8.227.69","10.8.135.56","UDP","49","20601  >  54965 Len=7"
"14062","2017-07-31 12:54:51.735347","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"14063","2017-07-31 12:54:51.745258","10.8.135.56","10.8.227.69","TLSv1.2","1053","Application Data"
"14064","2017-07-31 12:54:51.748253","10.8.227.69","10.8.135.56","TCP","54","58762  >  443 [FIN, ACK] Seq=900 Ack=2356 Win=66304 Len=0"
"14065","2017-07-31 12:54:51.750744","10.8.135.56","10.8.227.69","TCP","54","443  >  58762 [FIN, ACK] Seq=2356 Ack=901 Win=66048 Len=0"
"14066","2017-07-31 12:54:51.750825","10.8.227.69","10.8.135.56","TCP","54","58762  >  443 [ACK] Seq=901 Ack=2357 Win=66304 Len=0"
"14067","2017-07-31 12:54:51.754919","10.8.227.69","10.8.135.56","TCP","66","58764  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14068","2017-07-31 12:54:51.757566","10.8.135.56","10.8.227.69","TCP","66","443  >  58764 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"14069","2017-07-31 12:54:51.757703","10.8.227.69","10.8.135.56","TCP","54","58764  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"14070","2017-07-31 12:54:51.766166","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"14071","2017-07-31 12:54:51.773051","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"14072","2017-07-31 12:54:51.774769","10.8.113.245","10.8.227.69","TCP","54","443  >  58763 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"14073","2017-07-31 12:54:51.778631","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"14074","2017-07-31 12:54:51.787036","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14075","2017-07-31 12:54:51.789990","10.8.113.245","10.8.227.69","UDP","49","60536  >  20601 Len=7"
"14076","2017-07-31 12:54:51.799375","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"14077","2017-07-31 12:54:51.800320","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"14078","2017-07-31 12:54:51.806252","34.211.247.9","10.8.227.69","TCP","66","[TCP Keep-Alive ACK] 443  >  58109 [ACK] Seq=6493 Ack=2999 Win=24320 Len=0 SLE=2998 SRE=2999"
"14079","2017-07-31 12:54:51.806253","10.8.113.245","10.8.227.69","TLSv1.2","1051","Application Data"
"14080","2017-07-31 12:54:51.809263","10.8.227.69","10.8.113.245","TCP","54","58763  >  443 [FIN, ACK] Seq=901 Ack=2425 Win=65280 Len=0"
"14081","2017-07-31 12:54:51.812954","10.8.113.245","10.8.227.69","TCP","54","443  >  58763 [FIN, ACK] Seq=2425 Ack=902 Win=66048 Len=0"
"14082","2017-07-31 12:54:51.813017","10.8.227.69","10.8.113.245","TCP","54","58763  >  443 [ACK] Seq=902 Ack=2426 Win=65280 Len=0"
"14083","2017-07-31 12:54:51.815845","10.8.227.69","10.8.113.245","TCP","66","58765  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14084","2017-07-31 12:54:51.818469","10.8.113.245","10.8.227.69","TCP","66","443  >  58765 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"14085","2017-07-31 12:54:51.818620","10.8.227.69","10.8.113.245","TCP","54","58765  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"14086","2017-07-31 12:54:51.831542","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"14087","2017-07-31 12:54:51.833635","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"14088","2017-07-31 12:54:51.839530","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14089","2017-07-31 12:54:51.855935","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"14090","2017-07-31 12:54:51.856858","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"14091","2017-07-31 12:54:51.863269","10.8.135.56","10.8.227.69","TLSv1.2","1055","Application Data"
"14092","2017-07-31 12:54:51.866139","10.8.227.69","10.8.135.56","TCP","54","58764  >  443 [FIN, ACK] Seq=900 Ack=2358 Win=66304 Len=0"
"14093","2017-07-31 12:54:51.868879","10.8.135.56","10.8.227.69","TCP","54","443  >  58764 [FIN, ACK] Seq=2358 Ack=901 Win=66048 Len=0"
"14094","2017-07-31 12:54:51.868949","10.8.227.69","10.8.135.56","TCP","54","58764  >  443 [ACK] Seq=901 Ack=2359 Win=66304 Len=0"
"14095","2017-07-31 12:54:51.872561","10.8.227.69","10.8.135.56","TCP","66","58766  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14096","2017-07-31 12:54:51.875515","10.8.135.56","10.8.227.69","TCP","66","443  >  58766 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"14097","2017-07-31 12:54:51.875630","10.8.227.69","10.8.135.56","TCP","54","58766  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"14098","2017-07-31 12:54:51.891111","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"14099","2017-07-31 12:54:51.912254","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"14100","2017-07-31 12:54:51.917077","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14101","2017-07-31 12:54:51.929878","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"14102","2017-07-31 12:54:51.930424","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"14103","2017-07-31 12:54:51.936272","10.8.113.245","10.8.227.69","TLSv1.2","1045","Application Data"
"14104","2017-07-31 12:54:51.937878","10.8.227.69","10.8.113.245","TCP","54","58765  >  443 [FIN, ACK] Seq=901 Ack=2419 Win=65536 Len=0"
"14105","2017-07-31 12:54:51.940434","10.8.113.245","10.8.227.69","TCP","54","443  >  58765 [FIN, ACK] Seq=2419 Ack=902 Win=66048 Len=0"
"14106","2017-07-31 12:54:51.940476","10.8.227.69","10.8.113.245","TCP","54","58765  >  443 [ACK] Seq=902 Ack=2420 Win=65536 Len=0"
"14107","2017-07-31 12:54:51.941493","10.8.227.69","10.8.113.245","TCP","66","58768  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14108","2017-07-31 12:54:51.944684","10.8.113.245","10.8.227.69","TCP","66","443  >  58768 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"14109","2017-07-31 12:54:51.944745","10.8.227.69","10.8.113.245","TCP","54","58768  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"14110","2017-07-31 12:54:51.953466","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"14111","2017-07-31 12:54:51.954873","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"14112","2017-07-31 12:54:51.961007","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14113","2017-07-31 12:54:51.973241","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"14114","2017-07-31 12:54:51.974137","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"14115","2017-07-31 12:54:51.983400","10.8.135.56","10.8.227.69","TLSv1.2","1054","Application Data"
"14116","2017-07-31 12:54:51.986363","10.8.227.69","10.8.135.56","TCP","54","58766  >  443 [FIN, ACK] Seq=900 Ack=2357 Win=66304 Len=0"
"14117","2017-07-31 12:54:51.989007","10.8.135.56","10.8.227.69","TCP","54","443  >  58766 [FIN, ACK] Seq=2357 Ack=901 Win=66048 Len=0"
"14118","2017-07-31 12:54:51.989080","10.8.227.69","10.8.135.56","TCP","54","58766  >  443 [ACK] Seq=901 Ack=2358 Win=66304 Len=0"
"14119","2017-07-31 12:54:51.993015","10.8.227.69","10.8.135.56","TCP","66","58769  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14120","2017-07-31 12:54:51.995877","10.8.135.56","10.8.227.69","TCP","66","443  >  58769 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"14121","2017-07-31 12:54:51.996015","10.8.227.69","10.8.135.56","TCP","54","58769  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"14122","2017-07-31 12:54:52.006387","10.8.113.245","10.8.227.69","TCP","54","443  >  58768 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"14123","2017-07-31 12:54:52.011729","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"14124","2017-07-31 12:54:52.011780","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"14125","2017-07-31 12:54:52.020190","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14126","2017-07-31 12:54:52.024004","10.8.227.69","172.217.6.228","TLSv1.2","236","Application Data"
"14127","2017-07-31 12:54:52.027376","172.217.6.228","10.8.227.69","TCP","56","443  >  56864 [ACK] Seq=11157 Ack=442 Win=502 Len=0"
"14128","2017-07-31 12:54:52.032636","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"14129","2017-07-31 12:54:52.033534","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"14130","2017-07-31 12:54:52.039553","10.8.113.245","10.8.227.69","TLSv1.2","1047","Application Data"
"14131","2017-07-31 12:54:52.042570","10.8.227.69","10.8.113.245","TCP","54","58768  >  443 [FIN, ACK] Seq=901 Ack=2421 Win=65280 Len=0"
"14132","2017-07-31 12:54:52.045276","10.8.113.245","10.8.227.69","TCP","54","443  >  58768 [FIN, ACK] Seq=2421 Ack=902 Win=66048 Len=0"
"14133","2017-07-31 12:54:52.045340","10.8.227.69","10.8.113.245","TCP","54","58768  >  443 [ACK] Seq=902 Ack=2422 Win=65280 Len=0"
"14134","2017-07-31 12:54:52.049357","10.8.227.69","10.8.113.245","TCP","66","58770  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14135","2017-07-31 12:54:52.051144","10.8.135.56","10.8.227.69","UDP","61","54964  >  20602 Len=19"
"14136","2017-07-31 12:54:52.052131","10.8.113.245","10.8.227.69","TCP","66","443  >  58770 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"14137","2017-07-31 12:54:52.052275","10.8.227.69","10.8.113.245","TCP","54","58770  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"14138","2017-07-31 12:54:52.065143","172.217.6.228","10.8.227.69","TLSv1.2","265","Application Data"
"14139","2017-07-31 12:54:52.065582","172.217.6.228","10.8.227.69","TLSv1.2","1440","Application Data"
"14140","2017-07-31 12:54:52.065638","10.8.227.69","172.217.6.228","TCP","54","56864  >  443 [ACK] Seq=442 Ack=12754 Win=1681 Len=0"
"14141","2017-07-31 12:54:52.066058","172.217.6.228","10.8.227.69","TLSv1.2","1440","Application Data"
"14142","2017-07-31 12:54:52.066060","172.217.6.228","10.8.227.69","TLSv1.2","1440","Application Data"
"14143","2017-07-31 12:54:52.066068","172.217.6.228","10.8.227.69","TLSv1.2","846","Application Data"
"14144","2017-07-31 12:54:52.066139","10.8.227.69","172.217.6.228","TCP","54","56864  >  443 [ACK] Seq=442 Ack=16318 Win=1681 Len=0"
"14145","2017-07-31 12:54:52.067015","172.217.6.228","10.8.227.69","TLSv1.2","92","Application Data"
"14146","2017-07-31 12:54:52.067017","172.217.6.228","10.8.227.69","TLSv1.2","100","Application Data"
"14147","2017-07-31 12:54:52.067095","10.8.227.69","172.217.6.228","TCP","54","56864  >  443 [ACK] Seq=442 Ack=16402 Win=1681 Len=0"
"14148","2017-07-31 12:54:52.067353","10.8.227.69","172.217.6.228","TLSv1.2","100","Application Data"
"14149","2017-07-31 12:54:52.067722","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"14150","2017-07-31 12:54:52.068976","10.8.135.56","10.8.227.69","TCP","54","443  >  58769 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"14151","2017-07-31 12:54:52.070605","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"14152","2017-07-31 12:54:52.075773","10.8.227.69","10.8.135.56","UDP","49","20602  >  54964 Len=7"
"14153","2017-07-31 12:54:52.075882","10.8.227.69","10.8.135.56","UDP","66","20602  >  54964 Len=24"
"14154","2017-07-31 12:54:52.078705","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14155","2017-07-31 12:54:52.090708","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"14156","2017-07-31 12:54:52.091652","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"14157","2017-07-31 12:54:52.097989","10.8.135.56","10.8.227.69","UDP","49","54964  >  20602 Len=7"
"14158","2017-07-31 12:54:52.098751","10.8.135.56","10.8.227.69","TLSv1.2","1048","Application Data"
"14159","2017-07-31 12:54:52.101646","10.8.227.69","10.8.135.56","TCP","54","58769  >  443 [FIN, ACK] Seq=900 Ack=2351 Win=66304 Len=0"
"14160","2017-07-31 12:54:52.104220","10.8.135.56","10.8.227.69","TCP","54","443  >  58769 [FIN, ACK] Seq=2351 Ack=901 Win=66048 Len=0"
"14161","2017-07-31 12:54:52.104284","10.8.227.69","10.8.135.56","TCP","54","58769  >  443 [ACK] Seq=901 Ack=2352 Win=66304 Len=0"
"14162","2017-07-31 12:54:52.107967","10.8.227.69","10.8.135.56","TCP","66","58771  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14163","2017-07-31 12:54:52.110393","172.217.6.228","10.8.227.69","TCP","56","443  >  56864 [ACK] Seq=16402 Ack=488 Win=502 Len=0"
"14164","2017-07-31 12:54:52.111024","10.8.135.56","10.8.227.69","TCP","66","443  >  58771 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"14165","2017-07-31 12:54:52.111193","10.8.227.69","10.8.135.56","TCP","54","58771  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"14166","2017-07-31 12:54:52.126431","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"14167","2017-07-31 12:54:52.131024","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"14168","2017-07-31 12:54:52.139566","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14169","2017-07-31 12:54:52.151765","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"14170","2017-07-31 12:54:52.152692","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"14171","2017-07-31 12:54:52.158789","10.8.113.245","10.8.227.69","TLSv1.2","1046","Application Data"
"14172","2017-07-31 12:54:52.161763","10.8.227.69","10.8.113.245","TCP","54","58770  >  443 [FIN, ACK] Seq=901 Ack=2420 Win=65536 Len=0"
"14173","2017-07-31 12:54:52.164392","10.8.113.245","10.8.227.69","TCP","54","443  >  58770 [FIN, ACK] Seq=2420 Ack=902 Win=66048 Len=0"
"14174","2017-07-31 12:54:52.164456","10.8.227.69","10.8.113.245","TCP","54","58770  >  443 [ACK] Seq=902 Ack=2421 Win=65536 Len=0"
"14175","2017-07-31 12:54:52.168112","10.8.227.69","10.8.113.245","TCP","66","58772  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14176","2017-07-31 12:54:52.171080","10.8.113.245","10.8.227.69","TCP","66","443  >  58772 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"14177","2017-07-31 12:54:52.171222","10.8.227.69","10.8.113.245","TCP","54","58772  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"14178","2017-07-31 12:54:52.177161","10.8.113.245","10.8.227.69","UDP","61","60535  >  20602 Len=19"
"14179","2017-07-31 12:54:52.186607","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"14180","2017-07-31 12:54:52.189301","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"14181","2017-07-31 12:54:52.197137","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14182","2017-07-31 12:54:52.199738","10.8.227.69","10.8.113.245","UDP","49","20602  >  60535 Len=7"
"14183","2017-07-31 12:54:52.199887","10.8.227.69","10.8.113.245","UDP","66","20602  >  60535 Len=24"
"14184","2017-07-31 12:54:52.209707","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"14185","2017-07-31 12:54:52.210633","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"14186","2017-07-31 12:54:52.217379","10.8.135.56","10.8.227.69","TLSv1.2","1052","Application Data"
"14187","2017-07-31 12:54:52.220275","10.8.227.69","10.8.135.56","TCP","54","58771  >  443 [FIN, ACK] Seq=900 Ack=2355 Win=66304 Len=0"
"14188","2017-07-31 12:54:52.222843","10.8.135.56","10.8.227.69","TCP","54","443  >  58771 [FIN, ACK] Seq=2355 Ack=901 Win=66048 Len=0"
"14189","2017-07-31 12:54:52.222907","10.8.227.69","10.8.135.56","TCP","54","58771  >  443 [ACK] Seq=901 Ack=2356 Win=66304 Len=0"
"14190","2017-07-31 12:54:52.223841","10.8.113.245","10.8.227.69","UDP","49","60535  >  20602 Len=7"
"14191","2017-07-31 12:54:52.226732","10.8.227.69","10.8.135.56","TCP","66","58773  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14192","2017-07-31 12:54:52.229548","10.8.135.56","10.8.227.69","TCP","66","443  >  58773 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"14193","2017-07-31 12:54:52.229732","10.8.227.69","10.8.135.56","TCP","54","58773  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"14194","2017-07-31 12:54:52.244792","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"14195","2017-07-31 12:54:52.244952","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"14196","2017-07-31 12:54:52.253374","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14197","2017-07-31 12:54:52.265507","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"14198","2017-07-31 12:54:52.266428","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"14199","2017-07-31 12:54:52.272544","10.8.113.245","10.8.227.69","TLSv1.2","1052","Application Data"
"14200","2017-07-31 12:54:52.275550","10.8.227.69","10.8.113.245","TCP","54","58772  >  443 [FIN, ACK] Seq=901 Ack=2426 Win=65280 Len=0"
"14201","2017-07-31 12:54:52.278292","10.8.113.245","10.8.227.69","TCP","54","443  >  58772 [FIN, ACK] Seq=2426 Ack=902 Win=66048 Len=0"
"14202","2017-07-31 12:54:52.278355","10.8.227.69","10.8.113.245","TCP","54","58772  >  443 [ACK] Seq=902 Ack=2427 Win=65280 Len=0"
"14203","2017-07-31 12:54:52.282221","10.8.227.69","10.8.113.245","TCP","66","58774  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14204","2017-07-31 12:54:52.285148","10.8.113.245","10.8.227.69","TCP","66","443  >  58774 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"14205","2017-07-31 12:54:52.285295","10.8.227.69","10.8.113.245","TCP","54","58774  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"14206","2017-07-31 12:54:52.300838","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"14207","2017-07-31 12:54:52.308176","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"14208","2017-07-31 12:54:52.316121","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14209","2017-07-31 12:54:52.328127","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"14210","2017-07-31 12:54:52.329079","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"14211","2017-07-31 12:54:52.335493","10.8.135.56","10.8.227.69","TLSv1.2","1060","Application Data"
"14212","2017-07-31 12:54:52.338495","10.8.227.69","10.8.135.56","TCP","54","58773  >  443 [FIN, ACK] Seq=900 Ack=2363 Win=66304 Len=0"
"14213","2017-07-31 12:54:52.342417","10.8.135.56","10.8.227.69","TCP","54","443  >  58773 [FIN, ACK] Seq=2363 Ack=901 Win=66048 Len=0"
"14214","2017-07-31 12:54:52.342477","10.8.227.69","10.8.135.56","TCP","54","58773  >  443 [ACK] Seq=901 Ack=2364 Win=66304 Len=0"
"14215","2017-07-31 12:54:52.344949","10.8.227.69","10.8.135.56","TCP","66","58775  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14216","2017-07-31 12:54:52.347603","10.8.135.56","10.8.227.69","TCP","66","443  >  58775 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"14217","2017-07-31 12:54:52.347768","10.8.227.69","10.8.135.56","TCP","54","58775  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"14218","2017-07-31 12:54:52.362919","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"14219","2017-07-31 12:54:52.364325","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"14220","2017-07-31 12:54:52.373022","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14221","2017-07-31 12:54:52.385537","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
